"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.06","Títulos Propios F. Psicología","08.30.TP.06.21","Máster en Coaching profesional","31122017","0","0","0","46799,5","46799,5"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.06","Títulos Propios F. Psicología","08.30.TP.06.22","Experto en terapia sexual y de pareja","31122017","0","0","0","21899,19","21899,19"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.12","TITULOS PROPIOS ESCUELA POLITECNICA SUPERIOR","08.30.TP.12.01","Master en Auditoría, Seguridad, Gobeirno y Derecho de la TIC","31122017","0","0","0","26195,5","23475,5"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.12","TITULOS PROPIOS ESCUELA POLITECNICA SUPERIOR","08.30.TP.12.02","Máster en Análisis de evidencias digitales y lucha contra el cibercrimen","31122017","0","0","0","33891,82","33891,82"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.12","TITULOS PROPIOS ESCUELA POLITECNICA SUPERIOR","08.30.TP.12.03","Experto en big data y data science","31122017","0","0","0","91258,98","91258,98"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.99","Titulos Propios de Interfacultativos y Escuela Adscritas","08.30.TP.99.12","Experto en Comunicación Pública de la Ciencia","31122017","0","0","0","10530,65","10530,65"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.99","Titulos Propios de Interfacultativos y Escuela Adscritas","08.30.TP.99.14","Programa Universitario para Mayores PUMA","31122017","0","0","0","118949","118949"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","48","De Familias e Inst. sin fines de lucro","489","Otras Transfrencias corrientes de Familias e I. sin fines de lucro","489.04","De la Fundación General de la UAM","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.60","VICEGERENCIA DE CONOMÍA Y RECURSOS MATERIALES","08.60.00","Vicegerencia de Economía y Recursos Materiales","(no informado)","(no informado)","(no informado)","(no informado)","31122017","70000","0","70000","11587,62","11587,62"
"023","Universidad Autónoma de Madrid","2017","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","Reintegros ejercicio corriente","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.60","VICEGERENCIA DE CONOMÍA Y RECURSOS MATERIALES","08.60.00","Vicegerencia de Economía y Recursos Materiales","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","0","0","184,73","184,73"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.06","CUOTAS ALUMNI","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.60","VICEGERENCIA DE CONOMÍA Y RECURSOS MATERIALES","08.60.01","Becas Santander CRUE CEPYME Prácticas en Empresas","(no informado)","(no informado)","(no informado)","(no informado)","31122017","30000","0","30000","28729,11","28729,11"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","47","De Empresas Privadas","471","Transf. corrientes de Empresas Privadas","471.18","Banco Santander Central Hispano","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.60","VICEGERENCIA DE CONOMÍA Y RECURSOS MATERIALES","08.60.01","Becas Santander CRUE CEPYME Prácticas en Empresas","(no informado)","(no informado)","(no informado)","(no informado)","31122017","234000","0","234000","16200","16200"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","48","De Familias e Inst. sin fines de lucro","489","Otras Transfrencias corrientes de Familias e I. sin fines de lucro","489.99","De otras familias e instituciones","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.60","VICEGERENCIA DE CONOMÍA Y RECURSOS MATERIALES","08.60.01","Becas Santander CRUE CEPYME Prácticas en Empresas","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","5400","5400","23400","23400"
"023","Universidad Autónoma de Madrid","2017","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.03","Remanente específico con financiación afectada","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES Y EMPLEABILIDAD","08.60","VICEGERENCIA DE CONOMÍA Y RECURSOS MATERIALES","08.60.01","Becas Santander CRUE CEPYME Prácticas en Empresas","(no informado)","(no informado)","(no informado)","(no informado)","31122017","8494","0","8494","0","0"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","32","Otros ingresos procedentes de prestaciones de servicios","329","De otros servicios","329.04","Contratos art. 83 LOU","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","0","0","16528,92","16528,92"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.00","Inscripciones a Congresos","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","130000","0","130000","473,47","93,47"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","5209978","2734228,53","7944206,53","330000","330000"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","71","De Organismos Autónomos","710","Transf. de capital de Organismos Autónomos","710.04","Del Instituto de la Mujer","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","7600","0","7600","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","1685657","0","1685657","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","2143502","0","2143502","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","850000","0","850000","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","7886303","0","7886303","103021,09","103021,09"
"023","Universidad Autónoma de Madrid","2017","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.00","Remanente Genérico","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","13964,42","13964,42","0","0"
"023","Universidad Autónoma de Madrid","2017","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.01","Remanente específico de Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","14389388","12696891,92","27086279,92","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.01","Retenciones Dpto. de Química Orgánica","31122017","0","0","0","61366,5","26039,77"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.01","Retenciones Dpto. de Química Orgánica","31122017","0","0","0","-19553,68","-19553,68"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.01","Retenciones Dpto. de Química Orgánica","31122017","0","0","0","12516,94","12516,94"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.53","(PARCIALMENTE OCULTO) Progarama Consolider-Ingenio 2010","31122017","0","0","0","-9332,28","-9332,28"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.71","(PARCIALMENTE OCULTO) Programa AVANCAT","31122017","0","0","0","-1242,86","-1242,86"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.74","(PARCIALMENTE OCULTO) Madridsolar2","31122017","0","0","0","-791,95","-791,95"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.00","Inscripciones a Congresos","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.85","(PARCIALMENTE OCULTO) Simposio Organic Chemistry day at UAM","31122017","0","0","0","3425","3425"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.88","(PARCIALMENTE OCULTO) PROGRAM-NANO - Programmed Nanostructuration of Organic Materials.","31122017","0","0","0","-6867","-6867"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.89","(PARCIALMENTE OCULTO) Nuevos derivados de quinona y quinol: aplicaciones en síntesis y nuevos materiales","31122017","0","0","0","-314,86","-314,86"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.90","(PARCIALMENTE OCULTO) Nanoestructuración programada de materiales orgánicos","31122017","0","0","0","-259,54","-259,54"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.92","(PARCIALMENTE OCULTO) Diseño y síntesis de nuevos porfirinoides como componentes activos en células solares orgánicas y sensibilizadas por colorantes","31122017","0","0","0","-41,67","-41,67"
