"IMPORTANTE","cod_genero","des_genero","cod_pais_nacionalidad","des_pais_nacionalidad","lat_pais_nacionalidad","lon_pais_nacionalidad","cod_continente_nacionalidad","des_continente_nacionalidad","cod_agregacion_paises_nacionalidad","des_agregacion_paises_nacionalidad","anio_nacimiento","anio","cod_universidad","des_universidad","cod_convocatoria_ayuda","des_convocatoria_ayuda","cod_universidad_mat","des_universidad_mat","cod_titulacion","des_titulacion","cod_estado","des_estado","cod_periodo_conv","des_periodo_conv","cod_cobertura_mat","des_cobertura_mat","cuantia_total","cuantia_matricula"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1998","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2501134","Graduado o Graduada en Derecho por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","862","Venezuela (República Bolivariana de)","6.42375","-66.58973","19","Américas","419","América Latina y el Caribe","1995","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2502958","Graduado o Graduada en Estudios Internacionales por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500900","Graduado o Graduada en Traducción e Interpretación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500659","Graduado o Graduada en Lenguas Modernas, Cultura y Comunicación por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","580","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2501026","Graduado o Graduada en Ciencia Política y Administración Pública por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","570,97","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2501134","Graduado o Graduada en Derecho por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500271","Graduado o Graduada en Turismo por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","696,77","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2502958","Graduado o Graduada en Estudios Internacionales por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","170","Colombia","4.570868","-74.297333","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500900","Graduado o Graduada en Traducción e Interpretación por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","1109,45","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500795","Graduado o Graduada en Estudios de Asia y África: Árabe, Chino y Japonés por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","7000035","Grado en Derecho / Grado en Ciencia Política y Administración Pública","1","Concedida","1","Concedida por primera vez","0","No","600","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500795","Graduado o Graduada en Estudios de Asia y África: Árabe, Chino y Japonés por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","570,97","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1998","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500660","Graduado o Graduada en Geografía y Ordenación del Territorio por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","380","Italia","41.87194","12.56738","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","4310043","Máster Universitario en Psicología de la Educación","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500268","Graduado o Graduada en Psicología por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500772","Graduado o Graduada en Estudios Hispánicos: Lengua Española y sus Literaturas por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","638,71","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500900","Graduado o Graduada en Traducción e Interpretación por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500656","Graduado o Graduada en Historia por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2019","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500656","Graduado o Graduada en Historia por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2500264","Graduado o Graduada en Ciencias Ambientales por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","629,03","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2501134","Graduado o Graduada en Derecho por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2018","023","Universidad Autónoma de Madrid","131023311","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Grado","023","Universidad Autónoma de Madrid","2501134","Graduado o Graduada en Derecho por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","803,22","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023312","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Posgrado","056","Universidad Rey Juan Carlos","4313472","Máster Universitario en Ingeniería Química","1","Concedida","1","Concedida por primera vez","0","No","1277,42","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1991","2019","023","Universidad Autónoma de Madrid","131023312","Programa de Prácticas Curriculares con Ayuda al Estudio OPE Posgrado","056","Universidad Rey Juan Carlos","4313472","Máster Universitario en Ingeniería Química","0","Denegada","8","No aplica","8","No aplica","2108,38","0"
